,id,user_id,start_timestamp,end_timestamp,start_state,diagnoses,diagnosis_certainty,action,next_state,video_loaded_time,video_stop_time,dx_selected_time,dx_confirmed_time,ax_selected_time,browser_refreshed,corrupted_dx_suggestions,corrupted_ax_suggestions,dx_suggestions,ax_suggestions,action_idx,last_login,is_superuser,username,is_staff,is_active,study_condition,start_condition,scenario_completed,date_started,date_finished,study_management,rng_state,age_group,gender,robot_experience,date_demographics_completed,supposed_to_grab_bowl,supposed_to_go_to_couch,will_view_in_first_person,supposed_to_select_only_one_error,actions_involve_invisible_arm_motion,number_incorrect_knowledge_reviews,number_state_requests,could_identify_problems,not_sure_how_to_help,information_was_enough,actions_were_not_enough,sus_like_to_use_frequently,sus_unnecessarily_complex,sus_easy_to_use,sus_technical,sus_well_integrated,sus_inconsistency,sus_most_people_can_learn,sus_awkward,sus_confident,sus_learn_a_lot,comments,date_survey_completed,ignore_data_reason,groups,user_permissions,num_actions,noise_level,has_noise,has_dx,has_ax,has_dxax,has_ax_only,has_dx_only,has_suggestions,suggestion_type,num_optimal,num_actions_diff,frac_actions_diff,duration,dx_decision_duration,ax_decision_duration,decision_duration,frac_dx_decision_duration,frac_ax_decision_duration,chose_dx,chose_ax,optimal_dx,optimal_ax,lost_selected,cannot_move_selected,base_collision_selected,path_blocked_selected,cannot_pick_selected,cannot_see_selected,different_location_selected,object_fell_selected,battery_low_selected,video_problem_selected,none_selected,failed_to_place,gripper_empty,mislocalized,mug_visible,mug_graspable,bowl_visible,bowl_graspable,jug_visible,jug_graspable,arm_motion,robot_location,state_idx
10,22,76,2020-02-13 23:10:05.522472+00:00,2020-02-13 23:10:32.701707+00:00,"('kc', 'kc', 'occluding', 'default', 'default', 'empty', 'dt')",The cup is not where it should be,4,pick_jug,"('kc', 'kc', 'gripper', 'default', 'default', 'jug', 'dt')",2020-02-13 23:10:08.358000+00:00,2020-02-13 23:10:10.350000+00:00,2020-02-13 23:10:18.671000+00:00,2020-02-13 23:10:23.747000+00:00,2020-02-13 23:10:33.612000+00:00,False,False,False,"The cup is not visible, The cup cannot be picked up, The battery is low","Pick up the Jug, Update robot's location belief to:  Dining Table, Look at Kitchen Counter",1,2020-02-13 23:02:49.250000+00:00,False,mj6qyacf39,False,True,4,kc.kc.occluding.default.default.empty.dt,True,2020-02-13 23:08:59.916000+00:00,2020-02-13 23:15:56.953000+00:00,3,5856,3,M,1,2020-02-13 23:04:31.444000+00:00,False,True,True,False,True,1,-1,3,3,2,0,3,1,3,1,2,1,4,1,2,1,"i found it pretty easy to use,some problems with identifying the exact problems but fairly easy to pick up on",2020-02-13 23:17:11.652000+00:00,,[],[],9,0.0,False,True,True,True,False,False,True,DXAX,4,5,0.3125,27.179235,8.321,9.865,23.262,0.3577078497119766,0.4240821941363597,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,,True,False,False,False,True,True,True,True,True,kc,171
11,21,76,2020-02-13 23:10:32.701707+00:00,2020-02-13 23:11:39.925779+00:00,"('kc', 'kc', 'gripper', 'default', 'default', 'jug', 'dt')",There is no problem,2,place,"('kc', 'kc', 'gripper', 'default', 'default', 'empty', 'dt')",2020-02-13 23:10:37.007000+00:00,2020-02-13 23:11:05.885000+00:00,2020-02-13 23:11:28.513000+00:00,2020-02-13 23:11:31.915000+00:00,2020-02-13 23:11:40.970000+00:00,False,False,False,"There is no problem, The robot's path is blocked, The robot is lost","Put away held object, Restart the camera, Update robot's location belief to: Couch",2,2020-02-13 23:02:49.250000+00:00,False,mj6qyacf39,False,True,4,kc.kc.occluding.default.default.empty.dt,True,2020-02-13 23:08:59.916000+00:00,2020-02-13 23:15:56.953000+00:00,3,5856,3,M,1,2020-02-13 23:04:31.444000+00:00,False,True,True,False,True,1,-1,3,3,2,0,3,1,3,1,2,1,4,1,2,1,"i found it pretty easy to use,some problems with identifying the exact problems but fairly easy to pick up on",2020-02-13 23:17:11.652000+00:00,,[],[],9,0.0,False,True,True,True,False,False,True,DXAX,4,5,0.3125,67.224072,22.628,9.055,35.085,0.6449479834687188,0.25808750178138806,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,kc,101
12,20,76,2020-02-13 23:11:39.925779+00:00,2020-02-13 23:12:42.428395+00:00,"('kc', 'kc', 'gripper', 'default', 'default', 'empty', 'dt')",There is no problem,5,pick_mug,"('kc', 'kc', 'gripper', 'default', 'gripper', 'mug', 'dt')",2020-02-13 23:11:44.730000+00:00,2020-02-13 23:12:24.118000+00:00,2020-02-13 23:12:29.753000+00:00,2020-02-13 23:12:33.265000+00:00,2020-02-13 23:12:42.715000+00:00,False,False,False,"There is no problem, The object fell out of the robot's hand, The robot is lost","Pick up the Cup, Look at Dining Table, Navigate to Kitchen Counter",3,2020-02-13 23:02:49.250000+00:00,False,mj6qyacf39,False,True,4,kc.kc.occluding.default.default.empty.dt,True,2020-02-13 23:08:59.916000+00:00,2020-02-13 23:15:56.953000+00:00,3,5856,3,M,1,2020-02-13 23:04:31.444000+00:00,False,True,True,False,True,1,-1,3,3,2,0,3,1,3,1,2,1,4,1,2,1,"i found it pretty easy to use,some problems with identifying the exact problems but fairly easy to pick up on",2020-02-13 23:17:11.652000+00:00,,[],[],9,0.0,False,True,True,True,False,False,True,DXAX,4,5,0.3125,62.502616,5.635,9.45,18.597,0.3030058611604022,0.5081464752379415,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,,True,False,True,True,True,True,False,False,True,kc,45
13,19,76,2020-02-13 23:12:42.428395+00:00,2020-02-13 23:13:30.018906+00:00,"('kc', 'kc', 'gripper', 'default', 'gripper', 'mug', 'dt')",There is no problem,5,at_c,"('kc', 'kc', 'gripper', 'default', 'gripper', 'mug', 'kc')",2020-02-13 23:12:46.089000+00:00,2020-02-13 23:13:12.412000+00:00,2020-02-13 23:13:18.068000+00:00,2020-02-13 23:13:22.317000+00:00,2020-02-13 23:13:30.876000+00:00,False,False,False,"There is no problem, The robot is lost, The robot is stuck and cannot move to a location","Navigate to Couch, Update robot's location belief to: Couch, Restart the camera",4,2020-02-13 23:02:49.250000+00:00,False,mj6qyacf39,False,True,4,kc.kc.occluding.default.default.empty.dt,True,2020-02-13 23:08:59.916000+00:00,2020-02-13 23:15:56.953000+00:00,3,5856,3,M,1,2020-02-13 23:04:31.444000+00:00,False,True,True,False,True,1,-1,3,3,2,0,3,1,3,1,2,1,4,1,2,1,"i found it pretty easy to use,some problems with identifying the exact problems but fairly easy to pick up on",2020-02-13 23:17:11.652000+00:00,,[],[],9,0.0,False,True,True,True,False,False,True,DXAX,4,5,0.3125,47.590511,5.656,8.559,18.464,0.3063258232235702,0.4635506932409012,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,kc,60
14,18,76,2020-02-13 23:13:30.018906+00:00,2020-02-13 23:13:58.485123+00:00,"('kc', 'kc', 'gripper', 'default', 'gripper', 'mug', 'kc')",There is no problem,4,go_to_c,"('kc', 'kc', 'gripper', 'default', 'gripper', 'mug', 'kc')",2020-02-13 23:13:33.980000+00:00,2020-02-13 23:13:35.952000+00:00,2020-02-13 23:13:47.953000+00:00,2020-02-13 23:13:53.633000+00:00,2020-02-13 23:13:59.406000+00:00,False,False,False,"The robot is lost, There is no problem, The object fell out of the robot's hand","Update robot's location belief to:  Kitchen Counter, Update robot's location belief to:  Dining Table, Look at Kitchen Counter",5,2020-02-13 23:02:49.250000+00:00,False,mj6qyacf39,False,True,4,kc.kc.occluding.default.default.empty.dt,True,2020-02-13 23:08:59.916000+00:00,2020-02-13 23:15:56.953000+00:00,3,5856,3,M,1,2020-02-13 23:04:31.444000+00:00,False,True,True,False,True,1,-1,3,3,2,0,3,1,3,1,2,1,4,1,2,1,"i found it pretty easy to use,some problems with identifying the exact problems but fairly easy to pick up on",2020-02-13 23:17:11.652000+00:00,,[],[],9,0.0,False,True,True,True,False,False,True,DXAX,4,5,0.3125,28.466217,12.001,5.773,23.454,0.5116824422273386,0.24614138313294107,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,kc,3
15,17,76,2020-02-13 23:13:58.485123+00:00,2020-02-13 23:14:31.502912+00:00,"('kc', 'kc', 'gripper', 'default', 'gripper', 'mug', 'kc')","The robot is lost, The robot is stuck and cannot move to a location",4,look_at_c,"('kc', 'kc', 'gripper', 'default', 'gripper', 'mug', 'kc')",2020-02-13 23:14:01.259000+00:00,2020-02-13 23:14:03.240000+00:00,2020-02-13 23:14:10.538000+00:00,2020-02-13 23:14:20.112000+00:00,2020-02-13 23:14:32.432000+00:00,False,False,False,"The robot is lost, The cup cannot be picked up, The robot is stuck and cannot move to a location","Update robot's location belief to:  Kitchen Counter, Restart the camera, Look at Dining Table",6,2020-02-13 23:02:49.250000+00:00,False,mj6qyacf39,False,True,4,kc.kc.occluding.default.default.empty.dt,True,2020-02-13 23:08:59.916000+00:00,2020-02-13 23:15:56.953000+00:00,3,5856,3,M,1,2020-02-13 23:04:31.444000+00:00,False,True,True,False,True,1,-1,3,3,2,0,3,1,3,1,2,1,4,1,2,1,"i found it pretty easy to use,some problems with identifying the exact problems but fairly easy to pick up on",2020-02-13 23:17:11.652000+00:00,,[],[],9,0.0,False,True,True,True,False,False,True,DXAX,4,5,0.3125,33.017789,7.298,12.32,29.192,0.25,0.42203343381748426,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,kc,3
16,16,76,2020-02-13 23:14:31.502912+00:00,2020-02-13 23:14:59.965611+00:00,"('kc', 'kc', 'gripper', 'default', 'gripper', 'mug', 'kc')",The robot's path is blocked,3,at_kc,"('kc', 'kc', 'gripper', 'default', 'gripper', 'mug', 'dt')",2020-02-13 23:14:34.752000+00:00,2020-02-13 23:14:36.720000+00:00,2020-02-13 23:14:45.759000+00:00,2020-02-13 23:14:55.163000+00:00,2020-02-13 23:15:00.797000+00:00,False,False,False,"The robot is lost, The object fell out of the robot's hand, The robot has collided with an object","Update robot's location belief to:  Kitchen Counter, Update robot's location belief to: Couch, Update robot's location belief to:  Dining Table",7,2020-02-13 23:02:49.250000+00:00,False,mj6qyacf39,False,True,4,kc.kc.occluding.default.default.empty.dt,True,2020-02-13 23:08:59.916000+00:00,2020-02-13 23:15:56.953000+00:00,3,5856,3,M,1,2020-02-13 23:04:31.444000+00:00,False,True,True,False,True,1,-1,3,3,2,0,3,1,3,1,2,1,4,1,2,1,"i found it pretty easy to use,some problems with identifying the exact problems but fairly easy to pick up on",2020-02-13 23:17:11.652000+00:00,,[],[],9,0.0,False,True,True,True,False,False,True,DXAX,4,5,0.3125,28.462699,9.039,5.634,24.077,0.37542052581301655,0.23399925239855462,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,kc,3
17,15,76,2020-02-13 23:14:59.965611+00:00,2020-02-13 23:15:27.626241+00:00,"('kc', 'kc', 'gripper', 'default', 'gripper', 'mug', 'dt')",The robot is stuck and cannot move to a location,3,go_to_c,"('c', 'kc', 'gripper', 'default', 'gripper', 'mug', 'dt')",2020-02-13 23:15:02.864000+00:00,2020-02-13 23:15:04.837000+00:00,2020-02-13 23:15:18.860000+00:00,2020-02-13 23:15:21.062000+00:00,2020-02-13 23:15:28.623000+00:00,False,False,False,"There is no problem, The robot is lost, The robot has collided with an object","Navigate to Couch, Update robot's location belief to:  Kitchen Counter, Update robot's location belief to: Couch",8,2020-02-13 23:02:49.250000+00:00,False,mj6qyacf39,False,True,4,kc.kc.occluding.default.default.empty.dt,True,2020-02-13 23:08:59.916000+00:00,2020-02-13 23:15:56.953000+00:00,3,5856,3,M,1,2020-02-13 23:04:31.444000+00:00,False,True,True,False,True,1,-1,3,3,2,0,3,1,3,1,2,1,4,1,2,1,"i found it pretty easy to use,some problems with identifying the exact problems but fairly easy to pick up on",2020-02-13 23:17:11.652000+00:00,,[],[],9,0.0,False,True,True,True,False,False,True,DXAX,4,5,0.3125,27.66063,14.023,7.561,23.786,0.5895484738922054,0.3178760615488102,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,kc,60
18,28,77,2020-02-13 23:21:43.005675+00:00,2020-02-13 23:22:24.632336+00:00,"('dt', 'kc', 'default', 'default', 'default', 'empty', 'kc')","The cup is not visible, The robot is lost",4,at_kc,"('dt', 'kc', 'default', 'default', 'default', 'empty', 'kc')",2020-02-13 23:21:44.939000+00:00,2020-02-13 23:21:46.751000+00:00,2020-02-13 23:22:10.771000+00:00,2020-02-13 23:22:15.918000+00:00,2020-02-13 23:22:23.652000+00:00,False,False,False,"The robot is lost, The cup is not visible, The cup cannot be picked up","Update robot's location belief to:  Dining Table, Look at Couch, Restart the camera",0,2020-02-13 23:04:07.993000+00:00,False,avbp9f8tup,False,True,4,dt.kc.default.default.default.empty.kc,True,2020-02-13 23:21:44.083000+00:00,2020-02-13 23:25:02.149000+00:00,3,79803,3,M,0,2020-02-13 23:13:02.213000+00:00,False,True,True,False,True,2,-1,1,3,3,1,2,3,3,2,3,2,2,2,3,2,"I was confused at first with the number of options available at some points. Once I figured it out, it was easy.",2020-02-13 23:26:15.645000+00:00,,[],[],5,0.0,False,True,True,True,False,False,True,DXAX,4,1,0.0625,41.626661,24.02,7.734,36.901,0.6509308690821386,0.20958781604834556,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,,True,True,False,False,False,False,False,False,False,dt,165
19,27,77,2020-02-13 23:22:24.632336+00:00,2020-02-13 23:23:02.075430+00:00,"('dt', 'kc', 'default', 'default', 'default', 'empty', 'kc')",The robot is stuck and cannot move to a location,4,at_dt,"('dt', 'kc', 'default', 'default', 'default', 'empty', 'dt')",2020-02-13 23:22:25.611000+00:00,2020-02-13 23:22:27.415000+00:00,2020-02-13 23:22:45.318000+00:00,2020-02-13 23:22:48.385000+00:00,2020-02-13 23:23:01.262000+00:00,False,False,False,"The robot is lost, The cup is not visible, The cup cannot be picked up","Update robot's location belief to:  Dining Table, Navigate to Kitchen Counter, Update robot's location belief to:  Kitchen Counter",1,2020-02-13 23:04:07.993000+00:00,False,avbp9f8tup,False,True,4,dt.kc.default.default.default.empty.kc,True,2020-02-13 23:21:44.083000+00:00,2020-02-13 23:25:02.149000+00:00,3,79803,3,M,0,2020-02-13 23:13:02.213000+00:00,False,True,True,False,True,2,-1,1,3,3,1,2,3,3,2,3,2,2,2,3,2,"I was confused at first with the number of options available at some points. Once I figured it out, it was easy.",2020-02-13 23:26:15.645000+00:00,,[],[],5,0.0,False,True,True,True,False,False,True,DXAX,4,1,0.0625,37.443094,17.903,12.877,33.847,0.5289390492510414,0.3804473069991432,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,,True,True,False,False,False,False,False,False,False,dt,165
20,26,77,2020-02-13 23:23:02.075430+00:00,2020-02-13 23:23:29.624921+00:00,"('dt', 'kc', 'default', 'default', 'default', 'empty', 'dt')",There is a problem with the camera,3,go_to_kc,"('kc', 'kc', 'default', 'default', 'default', 'empty', 'dt')",2020-02-13 23:23:03.175000+00:00,2020-02-13 23:23:04.977000+00:00,2020-02-13 23:23:12.454000+00:00,2020-02-13 23:23:15.518000+00:00,2020-02-13 23:23:28.790000+00:00,False,False,False,"The cup is not visible, The cup cannot be picked up, The battery is low","Navigate to Kitchen Counter, Look at Couch, Update robot's location belief to:  Dining Table",2,2020-02-13 23:04:07.993000+00:00,False,avbp9f8tup,False,True,4,dt.kc.default.default.default.empty.kc,True,2020-02-13 23:21:44.083000+00:00,2020-02-13 23:25:02.149000+00:00,3,79803,3,M,0,2020-02-13 23:13:02.213000+00:00,False,True,True,False,True,2,-1,1,3,3,1,2,3,3,2,3,2,2,2,3,2,"I was confused at first with the number of options available at some points. Once I figured it out, it was easy.",2020-02-13 23:26:15.645000+00:00,,[],[],5,0.0,False,True,True,True,False,False,True,DXAX,4,1,0.0625,27.549491,7.477,13.272,23.813,0.3139881577289716,0.5573426279763155,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,,True,False,False,False,False,False,False,False,False,dt,91
21,25,77,2020-02-13 23:23:29.624921+00:00,2020-02-13 23:24:00.057695+00:00,"('kc', 'kc', 'default', 'default', 'default', 'empty', 'dt')",There is no problem,5,pick_mug,"('kc', 'kc', 'default', 'default', 'gripper', 'mug', 'dt')",2020-02-13 23:23:32.584000+00:00,2020-02-13 23:23:46.657000+00:00,2020-02-13 23:23:52.110000+00:00,2020-02-13 23:23:55.214000+00:00,2020-02-13 23:23:59.240000+00:00,False,False,False,"There is no problem, There is a problem with the camera, The cup is not where it should be","Pick up the Cup, Pick up the Bowl, Look at Couch",3,2020-02-13 23:04:07.993000+00:00,False,avbp9f8tup,False,True,4,dt.kc.default.default.default.empty.kc,True,2020-02-13 23:21:44.083000+00:00,2020-02-13 23:25:02.149000+00:00,3,79803,3,M,0,2020-02-13 23:13:02.213000+00:00,False,True,True,False,True,2,-1,1,3,3,1,2,3,3,2,3,2,2,2,3,2,"I was confused at first with the number of options available at some points. Once I figured it out, it was easy.",2020-02-13 23:26:15.645000+00:00,,[],[],5,0.0,False,True,True,True,False,False,True,DXAX,4,1,0.0625,30.432774,5.453,4.026,12.583,0.43336247317809745,0.31995549550981484,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,,True,False,True,True,True,True,True,True,True,kc,44
22,24,77,2020-02-13 23:24:00.057695+00:00,2020-02-13 23:24:32.819263+00:00,"('kc', 'kc', 'default', 'default', 'gripper', 'mug', 'dt')",There is no problem,5,go_to_c,"('c', 'kc', 'default', 'default', 'gripper', 'mug', 'dt')",2020-02-13 23:24:02.393000+00:00,2020-02-13 23:24:22.186000+00:00,2020-02-13 23:24:24.649000+00:00,2020-02-13 23:24:28.197000+00:00,2020-02-13 23:24:31.897000+00:00,False,False,False,"There is no problem, The cup cannot be picked up, The robot has collided with an object","Navigate to Couch, Update robot's location belief to:  Kitchen Counter, Navigate to Dining Table",4,2020-02-13 23:04:07.993000+00:00,False,avbp9f8tup,False,True,4,dt.kc.default.default.default.empty.kc,True,2020-02-13 23:21:44.083000+00:00,2020-02-13 23:25:02.149000+00:00,3,79803,3,M,0,2020-02-13 23:13:02.213000+00:00,False,True,True,False,True,2,-1,1,3,3,1,2,3,3,2,3,2,2,2,3,2,"I was confused at first with the number of options available at some points. Once I figured it out, it was easy.",2020-02-13 23:26:15.645000+00:00,,[],[],5,0.0,False,True,True,True,False,False,True,DXAX,4,1,0.0625,32.761568,2.463,3.7,9.711,0.25362990423231385,0.38101122438471835,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,kc,67
23,5,78,2020-02-13 23:09:40.808075+00:00,2020-02-13 23:10:35.797996+00:00,"('kc', 'dt', 'default', 'default', 'default', 'empty', 'dt')","The cup is not visible, The cup is not where it should be",5,look_at_dt,"('kc', 'dt', 'default', 'default', 'default', 'empty', 'dt')",2020-02-13 23:09:42.928000+00:00,2020-02-13 23:09:44.868000+00:00,2020-02-13 23:10:05.923000+00:00,2020-02-13 23:10:12.897000+00:00,2020-02-13 23:10:35.179000+00:00,False,False,False,"The cup is not where it should be, The cup is not visible, The cup cannot be picked up","Navigate to Dining Table, Look at Couch, Restart the camera",0,2020-02-13 23:04:28.905000+00:00,False,qxx8r3pdrw,False,True,4,kc.dt.default.default.default.empty.dt,True,2020-02-13 23:09:41.926000+00:00,2020-02-13 23:13:38.586000+00:00,3,79803,3,M,3,2020-02-13 23:05:02.403000+00:00,False,True,True,False,True,0,-1,3,1,4,0,3,2,3,1,4,1,3,2,3,1,"It seemed good once I got into it a couple of times. Now that I have hindsight, I can see that everything was set up very well. No complaints from me!",2020-02-13 23:14:46.494000+00:00,,[],[],5,0.0,False,True,True,True,False,False,True,DXAX,3,2,0.11764705882352941,54.989921,21.055,22.282,50.311,0.4184969489773608,0.4428852537218501,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,,True,False,False,False,False,False,False,False,False,kc,159
24,4,78,2020-02-13 23:10:35.797996+00:00,2020-02-13 23:11:27.126379+00:00,"('kc', 'dt', 'default', 'default', 'default', 'empty', 'dt')",The cup is not where it should be,5,go_to_dt,"('dt', 'dt', 'default', 'default', 'default', 'empty', 'dt')",2020-02-13 23:10:38.226000+00:00,2020-02-13 23:10:54.927000+00:00,2020-02-13 23:11:17.969000+00:00,2020-02-13 23:11:22.257000+00:00,2020-02-13 23:11:26.441000+00:00,False,False,False,"The cup is not where it should be, The cup is not visible, The cup cannot be picked up","Navigate to Dining Table, Navigate to Kitchen Counter, Update robot's location belief to:  Dining Table",1,2020-02-13 23:04:28.905000+00:00,False,qxx8r3pdrw,False,True,4,kc.dt.default.default.default.empty.dt,True,2020-02-13 23:09:41.926000+00:00,2020-02-13 23:13:38.586000+00:00,3,79803,3,M,3,2020-02-13 23:05:02.403000+00:00,False,True,True,False,True,0,-1,3,1,4,0,3,2,3,1,4,1,3,2,3,1,"It seemed good once I got into it a couple of times. Now that I have hindsight, I can see that everything was set up very well. No complaints from me!",2020-02-13 23:14:46.494000+00:00,,[],[],5,0.0,False,True,True,True,False,False,True,DXAX,3,2,0.11764705882352941,51.328383,23.042,4.184,31.514,0.7311671003363585,0.13276638954115633,True,True,True,True,False,False,False,False,False,False,True,False,False,False,False,,True,False,False,False,False,False,False,False,False,kc,159
25,3,78,2020-02-13 23:11:27.126379+00:00,2020-02-13 23:12:27.816679+00:00,"('dt', 'dt', 'default', 'default', 'default', 'empty', 'dt')",There is no problem,4,at_dt,"('dt', 'dt', 'default', 'default', 'default', 'empty', 'dt')",2020-02-13 23:11:29.988000+00:00,2020-02-13 23:11:49.488000+00:00,2020-02-13 23:12:01.609000+00:00,2020-02-13 23:12:05.185000+00:00,2020-02-13 23:12:27.225000+00:00,False,False,False,"There is no problem, The battery is low, The robot is lost","Pick up the Cup, Update robot's location belief to:  Dining Table, Navigate to Couch",2,2020-02-13 23:04:28.905000+00:00,False,qxx8r3pdrw,False,True,4,kc.dt.default.default.default.empty.dt,True,2020-02-13 23:09:41.926000+00:00,2020-02-13 23:13:38.586000+00:00,3,79803,3,M,3,2020-02-13 23:05:02.403000+00:00,False,True,True,False,True,0,-1,3,1,4,0,3,2,3,1,4,1,3,2,3,1,"It seemed good once I got into it a couple of times. Now that I have hindsight, I can see that everything was set up very well. No complaints from me!",2020-02-13 23:14:46.494000+00:00,,[],[],5,0.0,False,True,True,True,False,False,True,DXAX,3,2,0.11764705882352941,60.6903,12.121,22.04,37.737,0.32119670350054325,0.5840421867133052,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,,True,False,True,True,True,True,True,True,False,dt,53
26,2,78,2020-02-13 23:12:27.816679+00:00,2020-02-13 23:12:40.831520+00:00,"('dt', 'dt', 'default', 'default', 'default', 'empty', 'dt')",There is no problem,5,pick_mug,"('dt', 'dt', 'default', 'default', 'gripper', 'mug', 'dt')",2020-02-13 23:12:29.657000+00:00,2020-02-13 23:12:31.800000+00:00,2020-02-13 23:12:34.849000+00:00,2020-02-13 23:12:36.617000+00:00,2020-02-13 23:12:40.137000+00:00,False,False,False,"There is no problem, There is a problem with the camera, The cup is not where it should be","Pick up the Cup, Pick up the Bowl, Look at Couch",3,2020-02-13 23:04:28.905000+00:00,False,qxx8r3pdrw,False,True,4,kc.dt.default.default.default.empty.dt,True,2020-02-13 23:09:41.926000+00:00,2020-02-13 23:13:38.586000+00:00,3,79803,3,M,3,2020-02-13 23:05:02.403000+00:00,False,True,True,False,True,0,-1,3,1,4,0,3,2,3,1,4,1,3,2,3,1,"It seemed good once I got into it a couple of times. Now that I have hindsight, I can see that everything was set up very well. No complaints from me!",2020-02-13 23:14:46.494000+00:00,,[],[],5,0.0,False,True,True,True,False,False,True,DXAX,3,2,0.11764705882352941,13.014841,3.049,3.52,8.337,0.3657190836032146,0.42221422574067413,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,,True,False,True,True,True,True,True,True,True,dt,53
27,1,78,2020-02-13 23:12:40.831520+00:00,2020-02-13 23:13:19.832419+00:00,"('dt', 'dt', 'default', 'default', 'gripper', 'mug', 'dt')",There is no problem,4,go_to_c,"('c', 'dt', 'default', 'default', 'gripper', 'mug', 'dt')",2020-02-13 23:12:42.723000+00:00,2020-02-13 23:12:58.231000+00:00,2020-02-13 23:13:12.346000+00:00,2020-02-13 23:13:14.890000+00:00,2020-02-13 23:13:19.306000+00:00,False,False,False,"There is no problem, The cup cannot be picked up, The robot has collided with an object","Navigate to Couch, Update robot's location belief to:  Kitchen Counter, Navigate to Dining Table",4,2020-02-13 23:04:28.905000+00:00,False,qxx8r3pdrw,False,True,4,kc.dt.default.default.default.empty.dt,True,2020-02-13 23:09:41.926000+00:00,2020-02-13 23:13:38.586000+00:00,3,79803,3,M,3,2020-02-13 23:05:02.403000+00:00,False,True,True,False,True,0,-1,3,1,4,0,3,2,3,1,4,1,3,2,3,1,"It seemed good once I got into it a couple of times. Now that I have hindsight, I can see that everything was set up very well. No complaints from me!",2020-02-13 23:14:46.494000+00:00,,[],[],5,0.0,False,True,True,True,False,False,True,DXAX,3,2,0.11764705882352941,39.000899,14.115,4.416,21.075,0.6697508896797153,0.20953736654804272,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,dt,45
28,32,81,2020-02-13 23:07:43.707484+00:00,2020-02-13 23:08:11.273963+00:00,"('dt', 'kc', 'default', 'default', 'default', 'empty', 'kc')",There is no problem,3,at_dt,"('dt', 'kc', 'default', 'default', 'default', 'empty', 'dt')",2020-02-13 23:10:13.037000+00:00,2020-02-13 23:10:14.837000+00:00,2020-02-13 23:10:26.491000+00:00,2020-02-13 23:10:28.714000+00:00,2020-02-13 23:10:37.771000+00:00,False,False,False,,"Update robot's location belief to:  Dining Table, Restart the camera, Look at Kitchen Counter",0,2020-02-13 23:04:56.660000+00:00,False,ke8t4cu89n,False,True,3,dt.kc.default.default.default.empty.kc,True,2020-02-13 23:07:44.760000+00:00,2020-02-13 23:09:52.737000+00:00,3,11963,3,M,2,2020-02-13 23:05:07.882000+00:00,False,True,True,False,True,0,-1,3,1,4,1,4,0,4,0,3,0,3,0,4,1,"My first action was a sort of 'test', but I learned how to use it very quickly and the robot was really responsive.",2020-02-13 23:10:34.455000+00:00,,[],[],4,0.0,False,False,True,False,True,False,True,AX,4,0,0.0,27.566479,11.654,9.057,22.934,0.5081538327374204,0.39491584546960845,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,,True,True,False,False,False,False,False,False,False,dt,165
