,id,last_login,is_superuser,username,is_staff,is_active,date_joined,date_modified,study_condition,start_condition,scenario_completed,date_started,date_finished,study_management_id,rng_state,age_group,gender,robot_experience,date_demographics_completed,supposed_to_grab_bowl,supposed_to_go_to_couch,will_view_in_first_person,supposed_to_select_only_one_error,actions_involve_invisible_arm_motion,number_incorrect_knowledge_reviews,number_state_requests,could_identify_problems,not_sure_how_to_help,information_was_enough,actions_were_not_enough,sus_like_to_use_frequently,sus_unnecessarily_complex,sus_easy_to_use,sus_technical,sus_well_integrated,sus_inconsistency,sus_most_people_can_learn,sus_awkward,sus_confident,sus_learn_a_lot,comments,date_survey_completed,ignore_data_reason,noise_level,has_noise,has_dx,has_ax,has_dxax,has_ax_only,has_dx_only,has_suggestions,suggestion_type,num_actions,num_refreshes,num_optimal,num_dx_optimal,num_ax_optimal,num_dx_corrupt,num_ax_corrupt,num_dx_followed,num_ax_followed,decision_duration_sum,dx_decision_duration_sum,ax_decision_duration_sum,decision_duration_mean,dx_decision_duration_mean,ax_decision_duration_mean,decision_duration_median,dx_decision_duration_median,ax_decision_duration_median,diagnosis_certainty_sum,diagnosis_certainty_mean,diagnosis_certainty_median,num_actions_diff,frac_actions_diff,frac_dx_optimal,frac_dx_followed,frac_ax_optimal,frac_ax_followed,combo1,combo3,combo2,combo4,combo5,combo6,combo7,sus
86,356,2020-02-19 20:52:35.360000+00:00,False,abqwjx65v5,False,True,2020-04-08 22:22:22.780388+00:00,2020-04-08 22:22:22.787726+00:00,6,dt.kc.default.default.default.empty.kc,True,2020-02-19 20:58:33.314000+00:00,2020-02-19 21:03:42.262000+00:00,5,83909,8,M,0,2020-02-19 20:52:59.618000+00:00,False,True,True,False,True,1,5,1.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,I found the task interesting to complete.,2020-02-19 21:04:38.913000+00:00,,1.0,True,False,True,False,True,False,True,AX,5,0,4,4,4,,1.0,,5.0,226.617,226.617,226.617,45.3234,45.3234,45.3234,35.188,35.188,35.188,17,3.4,4.0,1,0.0625,0.8,,0.8,1.0,2.0,6.0,4.0,4.0,4.0,4.0,8.0,75.0
87,358,2020-02-19 20:55:16.526000+00:00,False,jwhzs9hrsj,False,True,2020-04-08 22:22:22.813824+00:00,2020-04-08 22:22:22.821206+00:00,7,kc.dt.occluding.above_mug.default.empty.dt,True,2020-02-19 21:01:54.837000+00:00,2020-02-19 21:18:21.759000+00:00,5,18060,3,M,0,2020-02-19 20:55:49.423000+00:00,False,True,True,False,True,2,15,2.0,1.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,2020-02-19 21:19:39.686000+00:00,,1.0,True,True,True,True,False,False,True,DXAX,15,0,7,15,8,2.0,2.0,14.0,9.0,727.5400000000001,727.5400000000001,727.5400000000001,48.50266666666667,48.50266666666667,48.50266666666667,40.133,40.133,40.133,63,4.2,4.0,8,0.6153846153846154,1.0,0.9333333333333333,0.5333333333333333,0.6,3.0,5.0,5.0,3.0,4.0,4.0,8.0,75.0
88,359,2020-02-19 20:58:26.035000+00:00,False,dp8ypevmmd,False,True,2020-04-08 22:22:22.830989+00:00,2020-04-08 22:22:22.837868+00:00,7,kc.kc.occluding.default.default.empty.dt,True,2020-02-19 21:01:49.687000+00:00,2020-02-19 21:10:38.180000+00:00,5,88539,3,M,0,2020-02-19 20:58:46.354000+00:00,False,True,True,False,True,1,11,3.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,4.0,2.0,1.0,1.0,,2020-02-19 21:11:44.089000+00:00,,1.0,True,True,True,True,False,False,True,DXAX,11,0,4,4,4,1.0,1.0,4.0,5.0,367.179,367.179,367.179,33.37990909090909,33.37990909090909,33.37990909090909,25.472,25.472,25.472,42,3.8181818181818183,4.0,7,0.4375,0.36363636363636365,0.36363636363636365,0.36363636363636365,0.45454545454545453,5.0,5.0,6.0,4.0,5.0,5.0,10.0,62.5
89,361,2020-02-19 21:19:03.202000+00:00,False,uh7wa8tpvw,False,True,2020-04-08 22:22:22.863879+00:00,2020-04-08 22:22:22.871058+00:00,7,kc.dt.default.default.default.empty.dt,True,2020-02-19 21:23:37.635000+00:00,2020-02-19 21:28:25.886000+00:00,5,74980,3,F,0,2020-02-19 21:19:32.775000+00:00,False,True,True,False,True,0,8,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,Very fun! Thank you!,2020-02-19 21:28:57.795000+00:00,,1.0,True,True,True,True,False,False,True,DXAX,8,0,3,6,3,1.0,1.0,5.0,5.0,165.162,165.162,165.162,20.64525,20.64525,20.64525,15.979,15.979,15.979,39,4.875,5.0,5,0.29411764705882354,0.75,0.625,0.375,0.625,6.0,6.0,6.0,6.0,6.0,6.0,12.0,100.0
90,362,2020-02-19 21:32:15.750000+00:00,False,gk3bv23cwz,False,True,2020-04-08 22:22:22.880367+00:00,2020-04-08 22:22:22.887779+00:00,6,kc.dt.occluding.above_mug.default.empty.dt,True,2020-02-19 21:36:40.091000+00:00,2020-02-19 21:48:17.861000+00:00,5,12178,4,M,1,2020-02-19 21:32:42.876000+00:00,False,True,True,False,True,1,16,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,,2020-02-19 21:48:46.156000+00:00,,1.0,True,False,True,False,True,False,True,AX,16,0,7,12,9,,2.0,,11.0,279.755,279.755,279.755,17.4846875,17.4846875,17.4846875,17.4835,17.4835,17.4835,66,4.125,4.0,9,0.6923076923076923,0.75,,0.5625,0.6875,6.0,7.0,6.0,7.0,6.0,7.0,13.0,95.0
91,363,2020-02-19 21:42:11.427000+00:00,False,drdfbj6qpw,False,True,2020-04-08 22:22:22.914032+00:00,2020-04-08 22:22:22.921142+00:00,6,kc.dt.default.default.default.empty.dt,True,2020-02-19 21:46:08.058000+00:00,2020-02-19 21:49:04.016000+00:00,5,83909,2,M,1,2020-02-19 21:42:37.745000+00:00,False,True,True,False,True,0,5,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,Straightforward and  easy to use,2020-02-19 21:53:06.513000+00:00,,1.0,True,False,True,False,True,False,True,AX,5,0,3,5,3,,1.0,,3.0,86.004,86.004,86.004,17.2008,17.2008,17.2008,13.647,13.647,13.647,22,4.4,4.0,2,0.11764705882352941,1.0,,0.6,0.6,6.0,6.0,6.0,6.0,6.0,6.0,12.0,72.5
92,364,2020-02-19 21:44:10.021000+00:00,False,smrjeuabva,False,True,2020-04-08 22:22:22.930404+00:00,2020-04-08 22:22:22.937736+00:00,6,kc.kc.occluding.default.default.empty.dt,True,2020-02-19 21:50:41.015000+00:00,2020-02-19 21:59:53.869000+00:00,5,23016,3,F,1,2020-02-19 21:45:23.113000+00:00,False,True,True,False,True,1,12,2.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,I really enjoyed using this and the puzzle of figuring out the cup was behind the jug.,2020-02-19 22:00:55.878000+00:00,,1.0,True,False,True,False,True,False,True,AX,12,0,4,7,5,,2.0,,4.0,331.31899999999996,331.31899999999996,331.31899999999996,27.609916666666663,27.609916666666663,27.609916666666663,25.5075,25.5075,25.5075,48,4.0,4.0,8,0.5,0.5833333333333334,,0.4166666666666667,0.3333333333333333,3.0,8.0,6.0,5.0,5.0,6.0,11.0,95.0
93,365,2020-02-19 21:52:24.790000+00:00,False,5ct7e9884m,False,True,2020-04-08 22:22:22.946908+00:00,2020-04-08 22:22:22.971254+00:00,6,dt.kc.default.default.default.empty.kc,False,2020-02-19 21:55:24.546000+00:00,2020-02-19 22:07:14.791000+00:00,5,80685,4,F,0,2020-02-19 21:52:52.900000+00:00,False,True,True,False,True,0,20,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,,2020-02-19 22:07:56.970000+00:00,,1.0,True,False,True,False,True,False,True,AX,20,0,4,7,1,,2.0,,5.0,604.487,604.487,604.487,30.224349999999998,30.224349999999998,30.224349999999998,23.2125,23.2125,23.2125,50,2.5,2.5,16,1.0,0.35,,0.05,0.25,3.0,4.0,4.0,3.0,3.0,4.0,7.0,35.0
94,366,2020-02-19 22:10:54.487000+00:00,False,w675eqtxs7,False,True,2020-04-08 22:22:22.980654+00:00,2020-04-08 22:22:22.987758+00:00,7,dt.kc.default.default.default.empty.kc,True,2020-02-19 22:13:38.296000+00:00,2020-02-19 22:20:42.561000+00:00,5,35819,3,F,0,2020-02-19 22:11:13.071000+00:00,False,True,True,False,True,0,9,1.0,1.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,1.0,3.0,,2020-02-19 22:21:34.008000+00:00,,1.0,True,True,True,True,False,False,True,DXAX,9,0,4,6,4,1.0,1.0,7.0,5.0,323.141,323.141,323.141,35.90455555555556,35.90455555555556,35.90455555555556,36.183,36.183,36.183,30,3.3333333333333335,3.0,5,0.3125,0.6666666666666666,0.7777777777777778,0.4444444444444444,0.5555555555555556,2.0,4.0,3.0,3.0,3.0,3.0,6.0,67.5
95,367,2020-02-19 22:18:35.852000+00:00,False,t65bw4t6sz,False,True,2020-04-08 22:22:22.997207+00:00,2020-04-08 22:22:23.004566+00:00,6,kc.dt.default.default.default.empty.dt,True,2020-02-19 22:26:49.659000+00:00,2020-02-19 22:33:04.651000+00:00,5,46264,8,F,0,2020-02-19 22:19:56.247000+00:00,False,True,True,False,True,0,4,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,3.0,"Everything was explained very clearly and worked properly. For people not used to working with robots (like me), however, let alone their interfaces, this task seemed to be more an issue of getting used to something foreign rather than one of overcoming difficulty learning. Now that I am done (I assume), I found this task fairly enjoyable. I definitely feel like I've learned something new, so thank you for that.",2020-02-19 22:37:32.002000+00:00,,1.0,True,False,True,False,True,False,True,AX,4,0,3,3,3,,1.0,,2.0,281.06600000000003,281.06600000000003,281.06600000000003,70.26650000000001,70.26650000000001,70.26650000000001,57.3405,57.3405,57.3405,20,5.0,5.0,1,0.058823529411764705,0.75,,0.75,0.5,8.0,8.0,8.0,8.0,8.0,8.0,16.0,87.5
96,369,2020-02-19 23:04:03.166000+00:00,False,rms7d2kgwn,False,True,2020-04-08 22:22:23.047007+00:00,2020-04-08 22:22:23.054425+00:00,7,kc.kc.occluding.default.default.empty.dt,True,2020-02-19 23:07:32.556000+00:00,2020-02-19 23:12:41.350000+00:00,5,52532,5,F,0,2020-02-19 23:04:30.983000+00:00,False,True,True,False,True,0,5,3.0,4.0,2.0,2.0,2.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,4.0,2.0,,2020-02-19 23:13:36.940000+00:00,,1.0,True,True,True,True,False,False,True,DXAX,5,0,4,4,4,1.0,1.0,3.0,5.0,164.897,164.897,164.897,32.9794,32.9794,32.9794,27.83,27.83,27.83,17,3.4,3.0,1,0.0625,0.8,0.6,0.8,1.0,7.0,4.0,5.0,6.0,6.0,5.0,11.0,77.5
97,370,2020-02-19 23:04:46.114000+00:00,False,nghnu859sm,False,True,2020-04-08 22:22:23.063851+00:00,2020-04-08 22:22:23.079502+00:00,7,dt.kc.default.default.default.empty.kc,True,2020-02-19 23:07:44.593000+00:00,2020-02-19 23:10:31.205000+00:00,5,96707,5,M,1,2020-02-19 23:05:08.715000+00:00,False,True,True,False,True,0,4,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,2020-02-19 23:11:03.294000+00:00,,1.0,True,True,True,True,False,False,True,DXAX,4,0,4,3,4,1.0,1.0,3.0,3.0,86.242,86.242,86.242,21.5605,21.5605,21.5605,22.4315,22.4315,22.4315,13,3.25,3.5,0,0.0,0.75,0.75,1.0,0.75,6.0,6.0,6.0,6.0,6.0,6.0,12.0,72.5
98,371,2020-02-19 23:06:35.707000+00:00,False,sy4jj7e4jk,False,True,2020-04-08 22:22:23.088692+00:00,2020-04-08 22:22:23.331128+00:00,7,kc.dt.default.default.default.empty.dt,True,2020-02-19 23:27:35.642000+00:00,2020-02-19 23:30:44.343000+00:00,5,67492,4,M,0,2020-02-19 23:07:15.857000+00:00,False,True,True,False,True,3,5,3.0,2.0,1.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,I thought the cup was on the counter and had to figure out the system to look for it.,2020-02-19 23:32:01.806000+00:00,,1.0,True,True,True,True,False,False,True,DXAX,5,0,3,5,3,1.0,1.0,5.0,3.0,111.72399999999999,111.72399999999999,111.72399999999999,22.3448,22.3448,22.3448,24.139,24.139,24.139,24,4.8,5.0,2,0.11764705882352941,1.0,1.0,0.6,0.6,5.0,5.0,4.0,6.0,3.0,7.0,10.0,77.5
99,372,2020-02-19 23:06:46.316000+00:00,False,h6p6tfc6s4,False,True,2020-04-08 22:22:23.501857+00:00,2020-04-08 22:22:23.540972+00:00,6,kc.dt.occluding.above_mug.default.empty.dt,True,2020-02-19 23:11:02.983000+00:00,2020-02-19 23:21:02.203000+00:00,5,90023,2,M,1,2020-02-19 23:07:33.347000+00:00,False,True,True,False,True,1,14,2.0,1.0,1.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,,2020-02-19 23:21:27.551000+00:00,,1.0,True,False,True,False,True,False,True,AX,14,0,7,13,8,,2.0,,9.0,277.233,277.233,277.233,19.802357142857144,19.802357142857144,19.802357142857144,15.8995,15.8995,15.8995,66,4.714285714285714,5.0,7,0.5384615384615384,0.9285714285714286,,0.5714285714285714,0.6428571428571429,3.0,5.0,3.0,5.0,2.0,6.0,8.0,82.5
100,373,2020-02-19 23:07:54.430000+00:00,False,smuh9q5pyz,False,True,2020-04-08 22:22:23.555554+00:00,2020-04-08 22:22:23.571183+00:00,6,kc.kc.occluding.default.default.empty.dt,True,2020-02-19 23:22:12.009000+00:00,2020-02-19 23:35:26.673000+00:00,5,70368,6,F,0,2020-02-19 23:09:46.897000+00:00,False,True,True,False,True,1,15,1.0,0.0,1.0,3.0,1.0,1.0,1.0,3.0,2.0,2.0,3.0,0.0,0.0,0.0,"I had trouble telling that the robot had picked up the cup, because I could not see it in his hand.",2020-02-19 23:36:54.785000+00:00,,1.0,True,False,True,False,True,False,True,AX,15,0,4,6,2,,2.0,,6.0,547.3420000000001,547.3420000000001,547.3420000000001,36.48946666666667,36.48946666666667,36.48946666666667,27.247,27.247,27.247,46,3.066666666666667,3.0,11,0.6875,0.4,,0.13333333333333333,0.4,1.0,4.0,2.0,3.0,1.0,4.0,5.0,32.5
101,374,2020-02-19 23:08:06.727000+00:00,False,dww536zc9q,False,True,2020-04-08 22:22:23.580664+00:00,2020-04-08 22:22:23.588004+00:00,6,dt.kc.default.default.default.empty.kc,False,2020-02-19 23:11:42.696000+00:00,2020-02-19 23:24:02.094000+00:00,5,80685,6,F,0,2020-02-19 23:08:26.301000+00:00,False,True,True,False,True,4,20,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,,2020-02-19 23:24:31.877000+00:00,,1.0,True,False,True,False,True,False,True,AX,20,0,4,3,0,,2.0,,3.0,491.70199999999994,491.70199999999994,491.70199999999994,24.585099999999997,24.585099999999997,24.585099999999997,20.482999999999997,20.482999999999997,20.482999999999997,62,3.1,3.0,16,1.0,0.15,,0.0,0.15,0.0,3.0,1.0,2.0,1.0,2.0,3.0,12.5
102,375,2020-02-19 23:09:12.386000+00:00,False,nzjt8rnysk,False,True,2020-04-08 22:22:23.597289+00:00,2020-04-08 22:22:23.604615+00:00,6,kc.dt.default.default.default.empty.dt,True,2020-02-19 23:16:14.676000+00:00,2020-02-19 23:20:56.085000+00:00,5,83909,2,M,0,2020-02-19 23:11:26.160000+00:00,False,True,True,False,True,0,5,3.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,3.0,4.0,4.0,It felt natural to me and I sort of wish there was more robots with similar systems available to use online.,2020-02-19 23:24:18.339000+00:00,,1.0,True,False,True,False,True,False,True,AX,5,0,3,5,3,,1.0,,3.0,194.98899999999998,194.98899999999998,194.98899999999998,38.9978,38.9978,38.9978,32.076,32.076,32.076,24,4.8,5.0,2,0.11764705882352941,1.0,,0.6,0.6,7.0,8.0,7.0,8.0,8.0,7.0,15.0,90.0
103,376,2020-02-19 23:09:38.662000+00:00,False,rp6szwvtce,False,True,2020-04-08 22:22:23.613995+00:00,2020-04-08 22:22:23.638133+00:00,7,kc.dt.occluding.above_mug.default.empty.dt,True,2020-02-19 23:13:49.843000+00:00,2020-02-19 23:21:02.520000+00:00,5,9965,5,F,0,2020-02-19 23:10:12.740000+00:00,False,True,True,False,True,1,9,4.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,,2020-02-19 23:21:47.441000+00:00,,1.0,True,True,True,True,False,False,True,DXAX,9,0,7,9,7,1.0,1.0,8.0,7.0,198.73,198.73,198.73,22.08111111111111,22.08111111111111,22.08111111111111,23.329,23.329,23.329,43,4.777777777777778,5.0,2,0.15384615384615385,1.0,0.8888888888888888,0.7777777777777778,0.7777777777777778,8.0,8.0,8.0,8.0,8.0,8.0,16.0,90.0
104,379,2020-02-19 23:12:56.266000+00:00,False,as2hd35wz7,False,True,2020-04-08 22:22:23.681419+00:00,2020-04-08 22:22:23.688041+00:00,7,kc.dt.default.default.default.empty.dt,True,2020-02-19 23:15:29.239000+00:00,2020-02-19 23:19:26.721000+00:00,5,67492,5,F,0,2020-02-19 23:13:26.440000+00:00,False,True,True,False,True,0,5,3.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,pretty simple once I figured it out.,2020-02-19 23:20:42.286000+00:00,,1.0,True,True,True,True,False,False,True,DXAX,5,0,3,4,3,1.0,1.0,5.0,3.0,162.709,162.709,162.709,32.5418,32.5418,32.5418,29.635,29.635,29.635,21,4.2,5.0,2,0.11764705882352941,0.8,1.0,0.6,0.6,6.0,6.0,6.0,6.0,6.0,6.0,12.0,87.5
105,381,2020-02-19 23:13:58.382000+00:00,False,qgzx4qs9gp,False,True,2020-04-08 22:22:23.714680+00:00,2020-04-08 22:22:23.721465+00:00,6,kc.kc.occluding.default.default.empty.dt,True,2020-02-19 23:21:44.692000+00:00,2020-02-19 23:30:07.106000+00:00,5,3099,2,F,0,2020-02-19 23:14:43.286000+00:00,False,True,True,False,True,1,6,3.0,1.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,Very clear and easy to use once I realized what all I was doing.,2020-02-19 23:31:36.189000+00:00,,1.0,True,False,True,False,True,False,True,AX,6,0,4,4,4,,1.0,,5.0,209.48200000000003,209.48200000000003,209.48200000000003,34.91366666666667,34.91366666666667,34.91366666666667,32.434,32.434,32.434,20,3.3333333333333335,3.5,2,0.125,0.6666666666666666,,0.6666666666666666,0.8333333333333334,4.0,8.0,7.0,5.0,5.0,7.0,12.0,95.0
106,383,2020-02-19 23:19:42.637000+00:00,False,kg9q6pyqrp,False,True,2020-04-08 22:22:23.748281+00:00,2020-04-08 22:22:23.754757+00:00,7,kc.kc.occluding.default.default.empty.dt,False,2020-02-19 23:22:35.190000+00:00,2020-02-19 23:33:47.230000+00:00,5,33904,2,F,3,2020-02-19 23:20:03.377000+00:00,False,True,True,False,True,1,20,3.0,1.0,2.0,1.0,3.0,1.0,3.0,2.0,1.0,2.0,3.0,1.0,3.0,1.0,interesting task,2020-02-19 23:34:08.769000+00:00,,1.0,True,True,True,True,False,False,True,DXAX,20,0,4,17,4,2.0,2.0,17.0,8.0,413.61599999999993,413.61599999999993,413.61599999999993,20.680799999999998,20.680799999999998,20.680799999999998,16.560499999999998,16.560499999999998,16.560499999999998,80,4.0,4.0,16,1.0,0.85,0.85,0.2,0.4,4.0,3.0,5.0,2.0,3.0,4.0,7.0,50.0
107,386,2020-02-19 23:29:26.126000+00:00,False,sv4f74t533,False,True,2020-04-08 22:22:23.798000+00:00,2020-04-08 22:22:23.804922+00:00,6,kc.dt.occluding.above_mug.default.empty.dt,True,2020-02-19 23:34:59.692000+00:00,2020-02-19 23:45:07.455000+00:00,5,90023,3,F,0,2020-02-19 23:29:53.657000+00:00,False,True,True,False,True,1,14,1.0,1.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,2.0,1.0,"None, thanks.",2020-02-19 23:46:23.346000+00:00,,1.0,True,False,True,False,True,False,True,AX,14,0,7,9,8,,2.0,,10.0,335.762,335.762,335.762,23.983,23.983,23.983,20.2715,20.2715,20.2715,58,4.142857142857143,4.5,7,0.5384615384615384,0.6428571428571429,,0.5714285714285714,0.7142857142857143,2.0,6.0,4.0,4.0,4.0,4.0,8.0,57.5
108,387,2020-02-19 23:30:21.702000+00:00,False,xy6patkqwq,False,True,2020-04-08 22:22:23.814747+00:00,2020-04-08 22:22:23.821546+00:00,7,kc.dt.occluding.above_mug.default.empty.dt,True,2020-02-19 23:38:17.690000+00:00,2020-02-19 23:49:21.303000+00:00,5,69933,4,F,0,2020-02-19 23:30:41.578000+00:00,False,True,True,False,True,4,13,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,"no feedback, it was pretty easy although I did a few wrong steps",2020-02-19 23:50:20.569000+00:00,,1.0,True,True,True,True,False,False,True,DXAX,13,0,7,11,8,2.0,2.0,10.0,8.0,346.537,346.537,346.537,26.656692307692307,26.656692307692307,26.656692307692307,22.332,22.332,22.332,46,3.5384615384615383,4.0,6,0.46153846153846156,0.8461538461538461,0.7692307692307693,0.6153846153846154,0.6153846153846154,6.0,6.0,6.0,6.0,6.0,6.0,12.0,70.0
109,388,2020-02-19 23:30:25.617000+00:00,False,kvvm4f6t9y,False,True,2020-04-08 22:22:23.831585+00:00,2020-04-08 22:22:23.838216+00:00,7,kc.kc.occluding.default.default.empty.dt,True,2020-02-19 23:34:47.196000+00:00,2020-02-19 23:41:15.118000+00:00,5,72302,5,F,1,2020-02-19 23:30:44.532000+00:00,False,True,True,False,True,0,6,1.0,2.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,,2020-02-19 23:42:09.837000+00:00,,1.0,True,True,True,True,False,False,True,DXAX,6,0,4,5,4,1.0,1.0,4.0,5.0,228.94799999999998,228.94799999999998,228.94799999999998,38.157999999999994,38.157999999999994,38.157999999999994,32.679500000000004,32.679500000000004,32.679500000000004,14,2.3333333333333335,2.0,2,0.125,0.8333333333333334,0.6666666666666666,0.6666666666666666,0.8333333333333334,3.0,6.0,4.0,5.0,5.0,4.0,9.0,87.5
110,390,2020-02-19 23:33:39.754000+00:00,False,nnqd7h99zb,False,True,2020-04-08 22:22:23.865097+00:00,2020-04-08 22:22:23.871612+00:00,7,kc.dt.default.default.default.empty.dt,False,2020-02-19 23:40:43.407000+00:00,2020-02-19 23:59:35.252000+00:00,5,37483,6,M,1,2020-02-19 23:34:12.595000+00:00,False,True,True,False,True,1,20,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,Lot of experiences and very useful study so very nice,2020-02-20 00:00:29.709000+00:00,,1.0,True,True,True,True,False,False,True,DXAX,20,0,3,1,1,2.0,2.0,3.0,3.0,611.833,611.833,611.833,30.591649999999998,30.591649999999998,30.591649999999998,20.9605,20.9605,20.9605,72,3.6,4.0,17,1.0,0.05,0.15,0.05,0.15,3.0,3.0,4.0,2.0,3.0,3.0,6.0,37.5
111,392,2020-02-19 23:39:21.602000+00:00,False,2328usgkkk,False,True,2020-04-08 22:22:23.898091+00:00,2020-04-08 22:22:23.904786+00:00,7,dt.kc.default.default.default.empty.kc,True,2020-02-19 23:44:53.411000+00:00,2020-02-19 23:48:51.030000+00:00,5,80370,3,M,0,2020-02-19 23:40:49.723000+00:00,False,True,True,False,True,1,6,4.0,3.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,2.0,,2020-02-19 23:49:28.246000+00:00,,1.0,True,True,True,True,False,False,True,DXAX,6,0,4,6,4,1.0,1.0,6.0,3.0,129.258,129.258,129.258,21.543000000000003,21.543000000000003,21.543000000000003,17.486,17.486,17.486,27,4.5,5.0,2,0.125,1.0,1.0,0.6666666666666666,0.5,7.0,8.0,8.0,7.0,7.0,8.0,15.0,82.5
112,393,2020-02-19 23:42:33.521000+00:00,False,5ya65pasdu,False,True,2020-04-08 22:22:23.914481+00:00,2020-04-08 22:22:23.921503+00:00,6,kc.dt.occluding.above_mug.default.empty.dt,True,2020-02-19 23:43:45.999000+00:00,2020-02-19 23:50:56.705000+00:00,5,90530,2,F,0,2020-02-19 23:42:50.190000+00:00,False,True,True,False,True,0,13,1.0,1.0,4.0,4.0,2.0,3.0,3.0,4.0,3.0,4.0,4.0,3.0,2.0,3.0,,2020-02-19 23:51:30.734000+00:00,,1.0,True,False,True,False,True,False,True,AX,13,0,7,10,7,,2.0,,5.0,181.431,181.431,181.431,13.95623076923077,13.95623076923077,13.95623076923077,11.423,11.423,11.423,61,4.6923076923076925,5.0,6,0.46153846153846156,0.7692307692307693,,0.5384615384615384,0.38461538461538464,2.0,8.0,5.0,5.0,5.0,5.0,10.0,77.5
113,394,2020-02-19 23:43:25.562000+00:00,False,9nz79d4tw6,False,True,2020-04-08 22:22:23.931513+00:00,2020-04-08 22:22:23.938186+00:00,6,kc.kc.occluding.default.default.empty.dt,False,2020-02-19 23:48:19.190000+00:00,2020-02-20 00:00:02.035000+00:00,5,80685,6,M,0,2020-02-19 23:44:01.791000+00:00,False,True,True,False,True,1,20,1.0,1.0,2.0,4.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,"It didn't realize until too late that the cup wasn't visible next to the jug. In the initial instructional video, it appeared as if the cup was to the right of the cup and would be visible. I should have had the robot move the jug, see the cup and then move it from there, but I got frustrated. I thought the cup was missing at first.",2020-02-20 00:02:03.583000+00:00,,1.0,True,False,True,False,True,False,True,AX,20,0,4,15,4,,2.0,,5.0,530.284,530.284,530.284,26.5142,26.5142,26.5142,22.538,22.538,22.538,45,2.25,2.0,16,1.0,0.75,,0.2,0.25,2.0,6.0,3.0,5.0,3.0,5.0,8.0,27.5
114,396,2020-02-19 23:56:24.333000+00:00,False,ypnfrcdukj,False,True,2020-04-08 22:22:23.964368+00:00,2020-04-08 22:22:23.971444+00:00,6,dt.kc.default.default.default.empty.kc,True,2020-02-20 00:01:56.612000+00:00,2020-02-20 00:04:43.474000+00:00,5,46264,4,M,0,2020-02-19 23:57:55.769000+00:00,False,True,True,False,True,1,4,3.0,3.0,3.0,3.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,All was clear and seemed to work as it should.,2020-02-20 00:05:54.534000+00:00,,1.0,True,False,True,False,True,False,True,AX,4,0,4,2,4,,1.0,,3.0,89.73699999999998,89.73699999999998,89.73699999999998,22.434249999999995,22.434249999999995,22.434249999999995,19.544,19.544,19.544,9,2.25,2.0,0,0.0,0.5,,1.0,0.75,6.0,6.0,6.0,6.0,6.0,6.0,12.0,62.5
